,0,1
3713,5.7872728249143685e-05,http://www.kobe.coop.or.jp/kouza/detail/054820.php
3655,5.780177971067191e-05,http://www.kobe.coop.or.jp/kouza/detail/000719.php
3656,5.779550816633102e-05,http://www.kobe.coop.or.jp/kouza/detail/000723.php
355,5.7791624096944164e-05,http://www.kobe.coop.or.jp/about/toyohiko/index.php
3032,5.77857816722245e-05,http://www.kobe.coop.or.jp/kouza/detail/001304.php
3020,5.776048765206841e-05,http://www.kobe.coop.or.jp/kouza/detail/001302.php
3033,5.776032149834895e-05,http://www.kobe.coop.or.jp/kouza/detail/001296.php
3022,5.776032149834894e-05,http://www.kobe.coop.or.jp/kouza/detail/001295.php
3028,5.7760303157010504e-05,http://www.kobe.coop.or.jp/kouza/detail/001293.php
3031,5.7760303157010504e-05,http://www.kobe.coop.or.jp/kouza/detail/001292.php
3027,5.7760292174688986e-05,http://www.kobe.coop.or.jp/kouza/detail/001289.php
3025,5.776015461990145e-05,http://www.kobe.coop.or.jp/kouza/detail/001284.php
3029,5.775937303416254e-05,http://www.kobe.coop.or.jp/kouza/detail/028559.php
3035,5.7759346221598016e-05,http://www.kobe.coop.or.jp/kouza/detail/018420.php
3026,5.7759346221598016e-05,http://www.kobe.coop.or.jp/kouza/detail/016377.php
3831,5.7754243716660795e-05,http://www.kobe.coop.or.jp/kouza/detail/001849.php
3437,5.7706061543465046e-05,http://www.kobe.coop.or.jp/kouza/detail/086705.php
3002,5.7700889960715846e-05,http://www.kobe.coop.or.jp/kouza/detail/055508.php
2947,5.766674190006648e-05,http://www.kobe.coop.or.jp/kouza/detail/073707.php
2769,5.757050568708283e-05,http://www.kobe.coop.or.jp/kouza/detail/017456.php
2765,5.754470431620835e-05,http://www.kobe.coop.or.jp/kouza/detail/037981.php
4467,5.7488351604434216e-05,http://www.kobe.coop.or.jp/kouza/detail/000970.php
4468,5.7488351604434216e-05,http://www.kobe.coop.or.jp/kouza/detail/000969.php
4462,5.7488351604434216e-05,http://www.kobe.coop.or.jp/kouza/detail/000972.php
4474,5.745634584083723e-05,http://www.kobe.coop.or.jp/kouza/detail/000983.php
4470,5.745634584083723e-05,http://www.kobe.coop.or.jp/kouza/detail/000988.php
4473,5.7456345840837224e-05,http://www.kobe.coop.or.jp/kouza/detail/000985.php
4465,5.7456345840837224e-05,http://www.kobe.coop.or.jp/kouza/detail/000977.php
4471,5.7456345840837224e-05,http://www.kobe.coop.or.jp/kouza/detail/000978.php
4469,5.7456345840837224e-05,http://www.kobe.coop.or.jp/kouza/detail/000986.php
4463,5.7456345840837224e-05,http://www.kobe.coop.or.jp/kouza/detail/000980.php
4464,5.745634584083722e-05,http://www.kobe.coop.or.jp/kouza/detail/000979.php
4466,5.745634584083722e-05,http://www.kobe.coop.or.jp/kouza/detail/000975.php
2051,5.744168545201762e-05,"javascript:WinOpenGo('../../map/MAP523.html','0')"
3051,5.742968698473996e-05,http://www.kobe.coop.or.jp/kouza/detail/073642.php
1402,5.742703727333134e-05,http://www.kobe.coop.or.jp/kouza/detail/088720.php
2049,5.7369672518771946e-05,"javascript:WinOpenGo('../../map/MAP507.html','0')"
1401,5.7220098236285796e-05,http://www.kobe.coop.or.jp/kouza/detail/088719.php
1400,5.722009823628579e-05,http://www.kobe.coop.or.jp/kouza/detail/088718.php
2780,5.719595547268334e-05,http://www.kobe.coop.or.jp/kouza/detail/001662.php
2776,5.719595547268334e-05,http://www.kobe.coop.or.jp/kouza/detail/001663.php
4213,5.71464118230392e-05,http://www.kobe.coop.or.jp/kouza/detail/029964.php
4209,5.7146411823039196e-05,http://www.kobe.coop.or.jp/kouza/detail/029965.php
4202,5.714641182303918e-05,http://www.kobe.coop.or.jp/kouza/detail/029971.php
3445,5.7126892830109204e-05,http://www.kobe.coop.or.jp/kouza/detail/001184.php
3443,5.712689053913945e-05,http://www.kobe.coop.or.jp/kouza/detail/001180.php
3438,5.712688889139855e-05,http://www.kobe.coop.or.jp/kouza/detail/001179.php
3444,5.7126888891398545e-05,http://www.kobe.coop.or.jp/kouza/detail/001176.php
3440,5.7124093245141545e-05,http://www.kobe.coop.or.jp/kouza/detail/065387.php
3442,5.7124093245141545e-05,http://www.kobe.coop.or.jp/kouza/detail/065388.php
3441,5.712337866075562e-05,http://www.kobe.coop.or.jp/kouza/detail/065393.php
4212,5.711981012699272e-05,http://www.kobe.coop.or.jp/kouza/detail/029963.php
4203,5.7119810126992704e-05,http://www.kobe.coop.or.jp/kouza/detail/029961.php
4196,5.7119810126992704e-05,http://www.kobe.coop.or.jp/kouza/detail/029957.php
4191,5.7119810126992704e-05,http://www.kobe.coop.or.jp/kouza/detail/029956.php
2945,5.711126710695777e-05,http://www.kobe.coop.or.jp/kouza/detail/054907.php
2944,5.710917710761333e-05,http://www.kobe.coop.or.jp/kouza/detail/036996.php
1414,5.703282032513145e-05,http://www.kobe.coop.or.jp/kouza/detail/067427.php
3652,5.683689827967343e-05,http://www.kobe.coop.or.jp/kouza/detail/089898.php
3657,5.683689827967343e-05,http://www.kobe.coop.or.jp/kouza/detail/089899.php
3671,5.681315910570926e-05,http://www.kobe.coop.or.jp/kouza/detail/000659.php
1354,5.663218483663339e-05,http://www.kobe.coop.or.jp/kouza/detail/070112.php
3651,5.644290211871128e-05,http://www.kobe.coop.or.jp/kouza/detail/000720.php
3653,5.644290211871128e-05,http://www.kobe.coop.or.jp/kouza/detail/000721.php
3654,5.644290211871128e-05,http://www.kobe.coop.or.jp/kouza/detail/000722.php
2787,5.643900936105403e-05,http://www.kobe.coop.or.jp/kouza/detail/001625.php
3866,5.642429061464529e-05,"https://www.google.com/maps/@34.76528,134.82673,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
3869,5.642429061464529e-05,"https://maps.google.com/maps?ll=34.817327,134.686422&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
3871,5.642429061464529e-05,"https://maps.google.com/maps?ll=34.833736,134.693957&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
3868,5.642429061464529e-05,"https://www.google.com/maps/@34.76373,134.839272,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
3867,5.642429061464529e-05,"https://maps.google.com/maps?ll=34.76373,134.839272&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
3872,5.642429061464529e-05,"https://www.google.com/maps/@34.8337358,134.6939569,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
3870,5.642429061464529e-05,"https://www.google.com/maps/@34.8173265,134.6864221,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
3863,5.642429061464529e-05,"https://maps.google.com/maps?ll=34.768946,134.836111&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
3865,5.642429061464529e-05,"https://maps.google.com/maps?ll=34.76528,134.82673&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
3864,5.642429061464529e-05,"https://www.google.com/maps/@34.7689464,134.8361112,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
3377,5.637449605239302e-05,http://www.kobe.coop.or.jp/kouza/detail/001355.php
2771,5.6269992110974e-05,http://www.kobe.coop.or.jp/kouza/detail/001655.php
2759,5.626463260561437e-05,http://www.kobe.coop.or.jp/kouza/detail/001656.php
2867,5.620584705603586e-05,http://www.kobe.coop.or.jp/kouza/detail/001145.php
2008,5.616257460649118e-05,http://coops.coop-kobe.net/about/foodplan/index.php
2009,5.616257460649118e-05,http://coops.coop-kobe.net/story/index.php
2007,5.616257460649118e-05,http://www.kobe.coop.or.jp/fukushi/support/tasukeainokai/
3297,5.6098481266447535e-05,http://www.kobe.coop.or.jp/kouza/detail/001337.php
3302,5.6098481266447535e-05,http://www.kobe.coop.or.jp/kouza/detail/018936.php
3293,5.609848126644753e-05,http://www.kobe.coop.or.jp/kouza/detail/028902.php
3294,5.609848126644753e-05,http://www.kobe.coop.or.jp/kouza/detail/001336.php
2906,5.6075946267373074e-05,http://www.kobe.coop.or.jp/kouza/detail/063176.php
78,5.592683736183228e-05,http://www.kobe.coop.or.jp/privacy/index.php
3374,5.586536864255781e-05,http://www.kobe.coop.or.jp/kouza/detail/001354.php
3376,5.5865368642557806e-05,http://www.kobe.coop.or.jp/kouza/detail/054617.php
3345,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001401.php
3346,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/018925.php
3351,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001403.php
3349,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/038379.php
3344,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001390.php
3343,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001408.php
3355,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001407.php
3354,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001392.php
3341,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/062778.php
3353,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/030224.php
3356,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001389.php
3348,5.575427528635037e-05,http://www.kobe.coop.or.jp/kouza/detail/001406.php
3674,5.568129439218191e-05,http://www.kobe.coop.or.jp/kouza/detail/000662.php
3672,5.568129439218191e-05,http://www.kobe.coop.or.jp/kouza/detail/000661.php
3665,5.568129439218191e-05,http://www.kobe.coop.or.jp/kouza/detail/000665.php
3658,5.56812943921819e-05,http://www.kobe.coop.or.jp/kouza/detail/000663.php
3664,5.568126069065637e-05,http://www.kobe.coop.or.jp/kouza/detail/000660.php
2799,5.541171212810348e-05,"https://www.google.com/maps/@34.886819,135.192332,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
2798,5.541171212810348e-05,"https://maps.google.com/maps?ll=34.886819,135.192332&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
3094,5.5392803737025266e-05,http://www.kobe.coop.or.jp/kouza/detail/016367.php
2922,5.537671182169724e-05,http://www.kobe.coop.or.jp/kouza/detail/086255.php
1440,5.5310455343924794e-05,http://www.kobe.coop.or.jp/kouza/detail/001853.php
2169,5.5282676719595146e-05,"javascript:WinOpenGo('../../map/MAP669.html','0')"
395,5.524795011828699e-05,http://www.kobe.coop.or.jp/about/organization/capital/use/index.php
396,5.5247950118286986e-05,http://www.kobe.coop.or.jp/about/organization/capital/procedure/index.php
397,5.5247950118286986e-05,http://www.kobe.coop.or.jp/about/organization/capital/added/index.php
398,5.5247950118286986e-05,http://www.kobe.coop.or.jp/about/organization/capital/faq/index.php
3605,5.521786175931371e-05,http://www.kobe.coop.or.jp/kouza/detail/000677.php
2789,5.5087890849122744e-05,http://www.kobe.coop.or.jp/kouza/detail/028586.php
2077,5.502839217970157e-05,"javascript:WinOpenGo('../../map/MAP501.html','0')"
1355,5.500312248032348e-05,http://www.kobe.coop.or.jp/kouza/detail/037041.php
3119,5.497825671166797e-05,http://www.kobe.coop.or.jp/kouza/detail/050901.php
3128,5.4954298527414e-05,http://www.kobe.coop.or.jp/kouza/detail/001773.php
3127,5.495427416610356e-05,http://www.kobe.coop.or.jp/kouza/detail/001772.php
3114,5.49473726794228e-05,http://www.kobe.coop.or.jp/kouza/detail/001774.php
3122,5.49473726794228e-05,http://www.kobe.coop.or.jp/kouza/detail/001775.php
3137,5.4880683872739447e-05,http://www.kobe.coop.or.jp/kouza/detail/088450.php
2931,5.478583476778287e-05,http://www.kobe.coop.or.jp/kouza/detail/000753.php
3164,5.477739317620695e-05,http://www.kobe.coop.or.jp/kouza/detail/088438.php
3165,5.477739317620695e-05,http://www.kobe.coop.or.jp/kouza/detail/088439.php
3163,5.477739317620695e-05,http://www.kobe.coop.or.jp/kouza/detail/088449.php
2053,5.476281124634097e-05,"javascript:WinOpenGo('../../map/MAP542.html','0')"
2907,5.468050648863539e-05,http://www.kobe.coop.or.jp/kouza/detail/087741.php
2884,5.45940009618793e-05,http://www.kobe.coop.or.jp/kouza/detail/087665.php
4231,5.4550605885355455e-05,http://www.kobe.coop.or.jp/kouza/detail/064476.php
4232,5.4550605885355455e-05,http://www.kobe.coop.or.jp/kouza/detail/062569.php
2873,5.4522981029508684e-05,http://www.kobe.coop.or.jp/kouza/detail/085624.php
1360,5.443516952708532e-05,http://www.kobe.coop.or.jp/kouza/detail/001338.php
1359,5.443516952708532e-05,http://www.kobe.coop.or.jp/kouza/detail/001340.php
4247,5.441750573743309e-05,http://www.kobe.coop.or.jp/kouza/detail/064689.php
3873,5.44010021593462e-05,https://www.coop-kobe.net/member/shop/secure/coop_culture105.aspx?kouza_name=
2078,5.4122275126942734e-05,"javascript:WinOpenGo('../../map/MAP525.html','0')"
76,5.4089764901804225e-05,http://www.kobe.coop.or.jp/media/index.php
2882,5.402776363093062e-05,http://www.kobe.coop.or.jp/kouza/detail/029378.php
2879,5.4027763630930614e-05,http://www.kobe.coop.or.jp/kouza/detail/029379.php
3546,5.401011374675653e-05,http://www.kobe.coop.or.jp/kouza/detail/001194.php
2876,5.400824736545409e-05,http://www.kobe.coop.or.jp/kouza/detail/065561.php
3554,5.40044379120335e-05,http://www.kobe.coop.or.jp/kouza/detail/001208.php
3162,5.39918087924737e-05,http://www.kobe.coop.or.jp/kouza/detail/001750.php
2881,5.3949904653309764e-05,http://www.kobe.coop.or.jp/kouza/detail/001072.php
2874,5.394267809592625e-05,http://www.kobe.coop.or.jp/kouza/detail/001087.php
2877,5.3942676448185355e-05,http://www.kobe.coop.or.jp/kouza/detail/001085.php
2883,5.3942676448185355e-05,http://www.kobe.coop.or.jp/kouza/detail/001086.php
4092,5.391226482404915e-05,http://www.kobe.coop.or.jp/kouza/detail/000544.php
4091,5.3911562485366653e-05,http://www.kobe.coop.or.jp/kouza/detail/000542.php
1364,5.371045897796802e-05,http://www.kobe.coop.or.jp/kouza/detail/089895.php
4249,5.363444452039561e-05,http://www.kobe.coop.or.jp/kouza/detail/054543.php
3169,5.357945511617578e-05,http://www.kobe.coop.or.jp/kouza/detail/001761.php
3092,5.3577442239251566e-05,http://www.kobe.coop.or.jp/kouza/detail/030777.php
3172,5.357361892200525e-05,http://www.kobe.coop.or.jp/kouza/detail/001766.php
3170,5.357361892200525e-05,http://www.kobe.coop.or.jp/kouza/detail/001767.php
3171,5.357361892200525e-05,http://www.kobe.coop.or.jp/kouza/detail/001765.php
3173,5.3573618922005244e-05,http://www.kobe.coop.or.jp/kouza/detail/001764.php
3595,5.356000433921016e-05,http://www.kobe.coop.or.jp/kouza/detail/000678.php
3592,5.356000433921015e-05,http://www.kobe.coop.or.jp/kouza/detail/000683.php
3603,5.356000433921015e-05,http://www.kobe.coop.or.jp/kouza/detail/000679.php
3093,5.348757711381959e-05,http://www.kobe.coop.or.jp/kouza/detail/016362.php
3589,5.3471954877548664e-05,http://www.kobe.coop.or.jp/kouza/detail/000686.php
3591,5.347195487754866e-05,http://www.kobe.coop.or.jp/kouza/detail/000685.php
3539,5.3218635049694184e-05,http://www.kobe.coop.or.jp/kouza/detail/001193.php
3541,5.3218635049694184e-05,http://www.kobe.coop.or.jp/kouza/detail/089392.php
2166,5.312351097924432e-05,"javascript:WinOpenGo('../../map/MAP212.html','0')"
3738,5.287346023618764e-05,http://www.kobe.coop.or.jp/kouza/detail/000715.php
3085,5.28435206537703e-05,http://www.kobe.coop.or.jp/kouza/detail/082034.php
3846,5.2786411921511657e-05,http://www.kobe.coop.or.jp/kouza/detail/081241.php
4169,5.277221752243203e-05,http://www.kobe.coop.or.jp/kouza/detail/040038.php
1352,5.271690507322449e-05,http://www.kobe.coop.or.jp/kouza/detail/073608.php
3715,5.264960004387242e-05,http://www.kobe.coop.or.jp/kouza/detail/000649.php
3714,5.264960004387242e-05,http://www.kobe.coop.or.jp/kouza/detail/016810.php
3719,5.264868395555891e-05,http://www.kobe.coop.or.jp/kouza/detail/050286.php
3720,5.264868395555891e-05,http://www.kobe.coop.or.jp/kouza/detail/050287.php
3721,5.264868395555891e-05,http://www.kobe.coop.or.jp/kouza/detail/050290.php
3722,5.264868395555891e-05,http://www.kobe.coop.or.jp/kouza/detail/050291.php
3723,5.264868395555891e-05,http://www.kobe.coop.or.jp/kouza/detail/028840.php
3717,5.2648683955558904e-05,http://www.kobe.coop.or.jp/kouza/detail/000703.php
3716,5.26486839555589e-05,http://www.kobe.coop.or.jp/kouza/detail/000676.php
3724,5.2648683858862626e-05,http://www.kobe.coop.or.jp/kouza/detail/039329.php
3542,5.264601224440942e-05,http://www.kobe.coop.or.jp/kouza/detail/016509.php
3553,5.264155716888567e-05,http://www.kobe.coop.or.jp/kouza/detail/001205.php
3552,5.264155716888567e-05,http://www.kobe.coop.or.jp/kouza/detail/001204.php
3549,5.264152346736012e-05,http://www.kobe.coop.or.jp/kouza/detail/001201.php
3550,5.264152346736012e-05,http://www.kobe.coop.or.jp/kouza/detail/001202.php
3551,5.264152346736012e-05,http://www.kobe.coop.or.jp/kouza/detail/001203.php
3548,5.264152346736012e-05,http://www.kobe.coop.or.jp/kouza/detail/001200.php
1356,5.264058858013269e-05,http://www.kobe.coop.or.jp/kouza/detail/065383.php
3727,5.2541568290677846e-05,http://www.kobe.coop.or.jp/kouza/detail/000700.php
3007,5.252607541998595e-05,http://www.kobe.coop.or.jp/kouza/detail/000773.php
3004,5.252171917606288e-05,http://www.kobe.coop.or.jp/kouza/detail/000787.php
3005,5.2521277613989726e-05,http://www.kobe.coop.or.jp/kouza/detail/000782.php
3008,5.2521277613989726e-05,http://www.kobe.coop.or.jp/kouza/detail/000781.php
80,5.25212357174893e-05,https://www.coop-kobe.net/member/shop/customer/memutop.aspx
84,5.25212357174893e-05,http://www.coop-kobe.net/assis/e-travel/
97,5.25212357174893e-05,http://coops.coop-kobe.net/about/index.php
98,5.25212357174893e-05,http://coops.coop-kobe.net/product/index.php
99,5.25212357174893e-05,http://shohin.coop-kobe.net/
100,5.25212357174893e-05,http://ck.coop-kobe.net/riskcommunication/
103,5.25212357174893e-05,http://www.kobe.coop.or.jp/ecoreport/
3009,5.250078139982986e-05,http://www.kobe.coop.or.jp/kouza/detail/000770.php
3006,5.250078139982986e-05,http://www.kobe.coop.or.jp/kouza/detail/000768.php
3363,5.2430375089230066e-05,http://www.kobe.coop.or.jp/kouza/detail/065003.php
4240,5.2348471221645594e-05,http://www.kobe.coop.or.jp/kouza/detail/029916.php
4235,5.234847122164559e-05,http://www.kobe.coop.or.jp/kouza/detail/029919.php
3099,5.2347660864072036e-05,http://www.kobe.coop.or.jp/kouza/detail/001279.php
4243,5.234490793836963e-05,http://www.kobe.coop.or.jp/kouza/detail/029955.php
4239,5.234490793836962e-05,http://www.kobe.coop.or.jp/kouza/detail/029969.php
3848,5.2278674443213974e-05,http://www.kobe.coop.or.jp/kouza/detail/043293.php
3563,5.2253836950842455e-05,http://www.kobe.coop.or.jp/kouza/kyodogakuen/bus/bus.jpg
3851,5.2192139631167344e-05,http://www.kobe.coop.or.jp/kouza/detail/038887.php
519,5.215357459010653e-05,http://www.kobe.coop.or.jp/about/toyohiko/
4998,5.211489273854048e-05,http://www.kobe.coop.or.jp/index.html
2052,5.205440582867426e-05,"javascript:WinOpenGo('../../map/MAP537.html','0')"
3364,5.194328230924086e-05,http://www.kobe.coop.or.jp/kouza/detail/020558.php
3367,5.194247352095444e-05,http://www.kobe.coop.or.jp/kouza/detail/018993.php
3359,5.194247352095444e-05,http://www.kobe.coop.or.jp/kouza/detail/001345.php
3361,5.194247352095444e-05,http://www.kobe.coop.or.jp/kouza/detail/001346.php
3360,5.194247352095444e-05,http://www.kobe.coop.or.jp/kouza/detail/001332.php
3365,5.194247352095444e-05,http://www.kobe.coop.or.jp/kouza/detail/001333.php
2806,5.191345472170212e-05,http://www.kobe.coop.or.jp/kouza/detail/001127.php
3703,5.185166075366497e-05,http://www.kobe.coop.or.jp/kouza/detail/055519.php
4237,5.1847687794055115e-05,http://www.kobe.coop.or.jp/kouza/detail/029921.php
4242,5.184768779062629e-05,http://www.kobe.coop.or.jp/kouza/detail/029942.php
4238,5.184768779062629e-05,http://www.kobe.coop.or.jp/kouza/detail/029946.php
2728,5.182632812512796e-05,http://www.kobe.coop.or.jp/kouza/detail/001617.php
2727,5.182605529916302e-05,http://www.kobe.coop.or.jp/kouza/detail/001615.php
2731,5.1826055018711105e-05,http://www.kobe.coop.or.jp/kouza/detail/001613.php
2804,5.1818296323942534e-05,http://www.kobe.coop.or.jp/kouza/detail/001117.php
3735,5.176180349427105e-05,http://www.kobe.coop.or.jp/kouza/detail/000712.php
3736,5.176180349427105e-05,http://www.kobe.coop.or.jp/kouza/detail/000713.php
3737,5.176180349427105e-05,http://www.kobe.coop.or.jp/kouza/detail/000714.php
3734,5.1761803494271044e-05,http://www.kobe.coop.or.jp/kouza/detail/000711.php
2676,5.174958474428634e-05,http://www.kobe.coop.or.jp/kouza/centre/index.php?page=1
3732,5.168492830752945e-05,http://www.kobe.coop.or.jp/kouza/detail/000708.php
3733,5.1679211984757646e-05,http://www.kobe.coop.or.jp/kouza/detail/000710.php
3506,5.154616255223036e-05,http://www.kobe.coop.or.jp/kouza/detail/089119.php
2788,5.1515732440705015e-05,http://www.kobe.coop.or.jp/kouza/detail/001633.php
2785,5.150718851458145e-05,http://www.kobe.coop.or.jp/kouza/detail/001630.php
2784,5.1507050959793914e-05,http://www.kobe.coop.or.jp/kouza/detail/001626.php
2807,5.149827654192186e-05,http://www.kobe.coop.or.jp/kouza/detail/001116.php
2815,5.1497748544084015e-05,http://www.kobe.coop.or.jp/kouza/detail/001115.php
3824,5.149464349226321e-05,http://www.kobe.coop.or.jp/kouza/detail/072528.php
2818,5.147728507430598e-05,http://www.kobe.coop.or.jp/kouza/detail/069983.php
4216,5.145363875663811e-05,http://www.kobe.coop.or.jp/kouza/detail/029959.php
2779,5.144999550338149e-05,http://www.kobe.coop.or.jp/kouza/detail/001674.php
3729,5.142364603244008e-05,http://www.kobe.coop.or.jp/kouza/detail/000704.php
3728,5.142364603244007e-05,http://www.kobe.coop.or.jp/kouza/detail/000701.php
3730,5.142364603244007e-05,http://www.kobe.coop.or.jp/kouza/detail/000706.php
3731,5.14173878780462e-05,http://www.kobe.coop.or.jp/kouza/detail/000707.php
4103,5.137177789576549e-05,http://www.kobe.coop.or.jp/kouza/inami/
3819,5.130034987572838e-05,http://www.kobe.coop.or.jp/kouza/detail/001848.php
1358,5.12646356144987e-05,http://www.kobe.coop.or.jp/kouza/detail/001879.php
1475,5.125884611663144e-05,http://www.kobe.coop.or.jp/kouza/search/result.php?page=36&area=kobe
3508,5.12212380805724e-05,http://www.kobe.coop.or.jp/kouza/detail/001189.php
3507,5.113978821170217e-05,http://www.kobe.coop.or.jp/kouza/detail/065390.php
3829,5.1046657345340384e-05,http://www.kobe.coop.or.jp/kouza/detail/038903.php
4220,5.0993422993256894e-05,http://www.kobe.coop.or.jp/kouza/detail/029954.php
4218,5.0956418612323595e-05,http://www.kobe.coop.or.jp/kouza/detail/029923.php
4217,5.0956418612323595e-05,http://www.kobe.coop.or.jp/kouza/detail/029922.php
4219,5.095641861232359e-05,http://www.kobe.coop.or.jp/kouza/detail/029925.php
4221,5.0956418608894765e-05,http://www.kobe.coop.or.jp/kouza/detail/029940.php
3826,5.094194820940628e-05,http://www.kobe.coop.or.jp/kouza/detail/049988.php
3827,5.094128941403808e-05,http://www.kobe.coop.or.jp/kouza/detail/038905.php
3828,5.094049310378985e-05,http://www.kobe.coop.or.jp/kouza/detail/001852.php
3821,5.094049310378985e-05,http://www.kobe.coop.or.jp/kouza/detail/001846.php
3823,5.094049310378985e-05,http://www.kobe.coop.or.jp/kouza/detail/028827.php
3822,5.092197780723923e-05,http://www.kobe.coop.or.jp/kouza/detail/065400.php
3833,5.09212632228533e-05,http://www.kobe.coop.or.jp/kouza/detail/064961.php
3834,5.0918842738661505e-05,http://www.kobe.coop.or.jp/kouza/detail/062526.php
3818,5.091796204675505e-05,http://www.kobe.coop.or.jp/kouza/detail/056352.php
3830,5.091796204675505e-05,http://www.kobe.coop.or.jp/kouza/detail/060707.php
2105,5.0902760318754884e-05,"javascript:WinOpenGo('../../map/MAP355.html','0')"
2782,5.0708145453524215e-05,http://www.kobe.coop.or.jp/kouza/detail/001660.php
2777,5.0708145453524215e-05,http://www.kobe.coop.or.jp/kouza/detail/001661.php
2778,5.070770389145106e-05,http://www.kobe.coop.or.jp/kouza/detail/001658.php
2781,5.0707703891451054e-05,http://www.kobe.coop.or.jp/kouza/detail/001659.php
4245,5.059282859067286e-05,http://www.kobe.coop.or.jp/kouza/detail/070745.php
2046,5.05070913632853e-05,"javascript:WinOpenGo('../../map/MAP504.html','0')"
3547,5.029990131329286e-05,http://www.kobe.coop.or.jp/kouza/detail/001197.php
3753,5.0292025639621325e-05,"https://www.google.com/maps/@34.648667,134.9905015,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
3750,5.0292025639621325e-05,"https://maps.google.com/maps?ll=34.64987,134.98731&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
3751,5.0292025639621325e-05,"https://www.google.com/maps/@34.64987,134.98731,15z/data=!10m1!1e1!12b1?source=apiv3&rapsrc=apiv3"
3752,5.0292025639621325e-05,"https://maps.google.com/maps?ll=34.648667,134.990501&z=15&t=m&hl=ja&gl=US&mapclient=apiv3"
2083,5.021918726487639e-05,"javascript:WinOpenGo('../../map/MAP503.html','0')"
4139,5.009751499277637e-05,http://www.kobe.coop.or.jp/kouza/detail/001718.php
3246,5.0063548805211404e-05,http://www.kobe.coop.or.jp/kouza/detail/065222.php
3260,5.005689368404537e-05,http://www.kobe.coop.or.jp/kouza/detail/001798.php
3261,5.005689368404537e-05,http://www.kobe.coop.or.jp/kouza/detail/001799.php
3259,5.005653884692088e-05,http://www.kobe.coop.or.jp/kouza/detail/001795.php
2893,5.000411500093405e-05,http://www.kobe.coop.or.jp/kouza/detail/001104.php
2894,5.000409063962362e-05,http://www.kobe.coop.or.jp/kouza/detail/001101.php
2892,5.000393050587615e-05,http://www.kobe.coop.or.jp/kouza/detail/001097.php
2895,5.000300038302818e-05,http://www.kobe.coop.or.jp/kouza/detail/022763.php
2896,5.000296038775954e-05,http://www.kobe.coop.or.jp/kouza/detail/010899.php
2891,4.999594779945155e-05,http://www.kobe.coop.or.jp/kouza/detail/051102.php
3252,4.991550446811559e-05,http://www.kobe.coop.or.jp/kouza/detail/001749.php
3250,4.991550384150496e-05,http://www.kobe.coop.or.jp/kouza/detail/001745.php
3251,4.991550384150496e-05,http://www.kobe.coop.or.jp/kouza/detail/001747.php
3249,4.991485501001609e-05,http://www.kobe.coop.or.jp/kouza/detail/001741.php
2369,4.949417822814803e-05,https://job.axol.jp/17/s/coop-kobe/mypage/login
2370,4.949417822814803e-05,mailto:cksaiyou@kobe.coop.or.jp
3334,4.917626504805252e-05,http://www.kobe.coop.or.jp/kouza/detail/054340.php
489,4.914790766321875e-05,http://www.kobe.coop.or.jp/fukushi/nursing/heim_motoyama/index.html
2904,4.9135238507024856e-05,http://www.kobe.coop.or.jp/kouza/detail/016456.php
2900,4.913523850702485e-05,http://www.kobe.coop.or.jp/kouza/detail/016444.php
2902,4.913523850702485e-05,http://www.kobe.coop.or.jp/kouza/detail/016454.php
2903,4.913523850702485e-05,http://www.kobe.coop.or.jp/kouza/detail/016453.php
2901,4.911078996239253e-05,http://www.kobe.coop.or.jp/kouza/detail/067210.php
4000,4.910969230865892e-05,http://www.kobe.coop.or.jp/kouza/detail/028254.php
3332,4.909964476216494e-05,http://www.kobe.coop.or.jp/kouza/detail/001360.php
3335,4.9099644762164935e-05,http://www.kobe.coop.or.jp/kouza/detail/001364.php
